age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,note_evaluation_precedente,niveau_hierarchique_poste,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,rapport_revenu_experience,sous_paye,satisfaction_generale,demotivation_importante,stagnation_poste
42,0,2.48,0,23,22,6,0.667,4,0.667,0,0.17,0,1,3,2,2,1,13,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.103,0,0.66675,0,0.429
28,0,-0.854,1,1,1,0,0.333,1,0.667,0,0.15,1,2,2,1,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.427,1,0.25,0,0.0
50,0,-0.382,3,5,0,0,0.667,2,0.667,1,0.14,1,0,4,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.064,1,0.8334999999999999,0,0.0
33,1,-0.476,0,4,3,2,0.667,2,0.667,0,0.17,0,1,3,7,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.095,1,0.66675,0,2.0
34,0,-0.769,3,6,0,0,0.333,1,0.667,0,0.17,0,3,2,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.11,1,0.8334999999999999,0,0.0
48,0,2.308,2,27,5,4,1.0,4,1.0,0,0.22,0,0,3,1,4,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.082,0,0.5,0,1.333
45,1,-0.191,1,15,15,10,0.333,2,0.667,0,0.13,0,1,2,9,4,0,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.012,0,0.66675,0,2.0
52,0,0.883,7,18,8,6,0.667,3,0.667,0,0.19,0,0,4,7,4,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.046,0,0.58325,0,1.2
38,0,0.506,0,9,8,7,0.333,3,0.667,1,0.14,0,2,2,10,4,1,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.051,0,0.5835,0,2.333
29,1,-0.872,4,11,7,5,0.667,1,1.0,0,0.22,0,1,1,28,4,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.073,1,0.5835,0,2.5
28,1,0.266,0,10,9,7,0.667,3,0.667,0,0.17,0,3,3,3,3,1,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.024,0,0.49974999999999997,0,3.5
46,0,2.436,3,23,12,9,0.667,4,0.667,0,0.12,0,1,3,3,1,1,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.102,0,0.5835,0,1.8
38,0,0.198,7,10,1,0,0.667,3,0.667,0,0.16,0,0,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.018,0,0.66675,0,0.0
43,1,0.966,8,18,8,7,0.667,3,0.667,0,0.11,0,1,1,27,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.051,0,0.5002500000000001,0,7.0
39,0,1.264,7,21,18,7,0.667,4,0.667,0,0.11,1,3,4,2,3,2,11,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.057,0,0.66675,0,0.583
40,0,2.515,1,21,20,7,0.333,5,0.667,0,0.14,0,0,2,14,3,1,4,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.114,0,0.5835,0,1.4
21,1,-0.964,1,2,2,2,0.333,1,0.667,1,0.11,0,0,6,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.321,1,0.75,0,0.667
39,0,0.072,9,9,5,4,0.667,2,0.667,0,0.15,0,0,2,9,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.007,0,0.5,0,4.0
36,0,0.293,2,18,11,9,0.667,2,1.0,0,0.2,0,0,0,18,4,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.015,0,0.41675,0,9.0
31,0,-0.811,0,3,2,2,1.0,1,0.667,0,0.12,0,1,4,20,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.203,1,0.5835,0,0.667
28,0,-0.72,0,6,5,3,0.333,1,0.667,0,0.17,0,0,2,2,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.103,1,0.08325,0,3.0
35,0,-0.329,1,5,5,2,0.667,2,0.667,0,0.11,0,1,3,11,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.055,1,0.91675,0,2.0
49,0,1.475,6,22,9,8,0.333,4,0.667,0,0.17,0,1,3,8,4,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.064,0,0.58325,0,2.667
34,0,-0.536,2,5,3,2,0.667,2,0.667,0,0.11,0,0,3,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.089,1,0.75,0,2.0
29,1,-0.7,0,8,7,5,0.667,1,0.667,0,0.14,0,2,2,10,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.078,1,0.6665000000000001,0,2.5
42,0,-0.483,4,16,1,0,0.0,2,0.667,0,0.19,0,0,3,29,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.028,0,0.5,0,0.0
29,0,-0.309,1,10,10,7,0.333,2,0.667,1,0.15,0,1,2,8,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.028,0,0.58325,0,3.5
38,0,-0.799,1,7,7,6,1.0,1,0.667,0,0.13,0,1,2,1,3,1,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.1,1,0.8335,0,1.0
28,0,-0.83,1,3,3,1,0.333,1,0.667,1,0.14,0,1,2,6,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.208,1,0.7502500000000001,0,1.0
18,0,-0.964,1,0,0,0,0.667,1,0.667,0,0.12,1,0,0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.964,1,0.7502500000000001,0,0.0
33,1,0.391,0,6,5,2,0.667,2,0.667,1,0.17,1,0,3,9,4,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.056,0,0.16675,0,2.0
41,0,-0.374,3,6,1,0,0.667,1,0.667,1,0.11,0,1,4,12,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.053,0,0.5,0,0.0
31,0,-0.851,1,2,2,2,0.667,1,0.667,0,0.12,1,1,5,15,3,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.284,1,0.5835000000000001,0,0.667
37,1,-0.16,7,9,6,2,0.333,2,0.667,0,0.13,0,2,2,25,2,1,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.016,0,0.7502500000000001,0,1.0
27,0,-0.866,1,4,4,2,0.333,1,0.667,0,0.13,0,1,0,6,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.173,1,0.7502500000000001,0,0.667
34,1,-0.164,1,6,6,5,0.667,2,1.0,0,0.2,0,0,3,9,1,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.023,0,0.33325,0,2.5
35,0,-0.472,1,6,5,4,0.667,1,0.667,0,0.17,0,0,2,8,4,1,1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.067,1,0.41675,0,2.0
29,1,0.195,1,11,11,8,0.333,3,0.667,0,0.13,1,1,3,23,1,1,3,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.016,0,0.25,0,2.0
40,1,1.558,9,20,18,7,0.667,3,0.667,0,0.17,0,0,3,9,4,2,2,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.074,0,0.5,0,2.333
42,0,1.616,0,22,21,9,0.667,4,0.667,1,0.12,1,0,2,12,3,2,13,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0,0.33325,0,0.643
42,0,-0.288,7,9,6,4,0.667,2,0.667,0,0.13,0,0,3,4,4,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.029,0,0.58325,0,2.0
35,0,-0.928,6,10,8,0,0.333,1,0.667,0,0.12,0,1,2,1,4,1,1,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.084,1,0.66675,0,0.0
24,0,-0.632,8,6,4,3,0.667,1,1.0,0,0.22,0,0,2,24,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.09,1,0.75,0,1.5
28,1,-0.872,1,1,1,1,0.667,1,0.667,1,0.11,1,0,4,12,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.436,1,0.75,0,1.0
26,0,-0.45,1,8,8,7,1.0,1,1.0,0,0.22,0,1,2,3,4,1,0,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.05,0,0.5,0,7.0
30,0,0.027,1,10,10,3,0.333,2,0.667,0,0.18,0,1,3,10,3,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.002,0,0.5002500000000001,0,1.5
40,1,-0.45,3,16,1,1,0.333,2,0.667,1,0.13,0,1,3,26,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.026,0,0.66675,0,1.0
35,0,0.845,2,15,7,7,0.333,3,0.667,0,0.18,0,1,2,2,3,1,6,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.053,0,0.58325,0,1.0
34,0,-0.246,0,14,13,9,0.333,2,1.0,0,0.2,0,0,3,1,3,2,4,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.016,0,0.5835,0,1.8
35,0,-0.902,1,2,2,2,0.333,1,0.667,0,0.13,0,1,2,4,4,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301,1,0.83325,0,0.667
43,1,-0.245,8,7,4,3,0.0,2,0.667,0,0.13,1,0,2,9,3,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.031,0,0.33325,0,1.5
32,1,-0.803,1,1,1,0,0.667,1,0.667,0,0.12,0,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.402,1,0.5002500000000001,0,0.0
56,1,2.515,4,28,5,2,0.667,5,0.667,0,0.13,0,1,2,4,4,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.087,0,0.66675,0,0.4
29,1,-0.735,1,10,10,8,0.667,1,0.667,0,0.13,0,1,5,6,1,1,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.067,1,0.5,0,8.0
19,0,-0.863,1,1,1,1,0.667,1,1.0,0,0.25,0,0,4,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.432,1,0.5002500000000001,0,1.0
45,1,-0.438,4,7,3,2,0.667,1,0.667,1,0.19,0,1,2,7,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.055,1,0.41675,0,2.0
37,1,0.004,1,14,14,8,0.333,2,0.667,0,0.13,0,1,2,1,3,1,3,11,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.6665000000000001,0,2.0
20,0,-0.757,1,2,2,2,0.333,1,0.667,0,0.12,0,0,2,3,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.252,1,0.25,0,1.0
44,0,-0.778,1,6,6,4,0.667,1,0.667,1,0.11,1,0,4,10,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.111,1,0.667,0,4.0
53,1,2.515,3,26,7,7,0.667,5,0.667,0,0.18,0,1,6,7,2,1,4,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.093,0,0.66675,0,1.4
29,1,-0.948,0,6,5,4,0.0,1,0.667,1,0.18,0,1,2,15,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.135,1,0.4165,0,2.0
22,0,-0.797,0,1,0,0,0.333,1,0.667,1,0.11,1,1,5,3,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.398,1,0.66675,0,0.0
46,1,2.344,8,28,26,15,0.667,4,1.0,0,0.23,0,0,2,2,3,1,15,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.081,0,0.3335,0,0.938
44,0,-0.921,2,6,0,0,0.0,1,0.667,0,0.13,0,0,3,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.132,1,0.8334999999999999,0,0.0
33,0,-0.632,1,5,5,4,0.667,1,0.667,0,0.13,0,1,2,2,3,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.105,1,0.66675,0,2.0
41,0,-0.962,6,5,1,0,0.333,1,0.667,0,0.17,1,1,2,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16,1,0.0,0,0.0
30,0,-0.518,8,8,4,3,0.667,2,0.667,0,0.19,0,3,3,29,4,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.058,1,0.5002500000000001,0,3.0
40,0,-0.471,5,5,0,0,0.667,2,0.667,0,0.12,0,3,2,2,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.078,1,0.58325,0,0.0
50,1,2.515,2,32,2,2,0.667,4,1.0,0,0.22,0,1,3,2,3,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.076,0,0.5835,0,0.667
28,0,-0.721,1,6,6,5,0.333,1,0.667,0,0.12,0,3,2,19,4,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.103,1,0.5835,0,1.25
46,0,2.515,5,25,4,2,0.667,5,0.667,0,0.11,0,1,2,15,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.097,0,0.5,0,2.0
35,0,0.556,3,15,7,7,0.667,2,0.667,1,0.15,0,3,2,17,4,1,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035,0,0.5835,0,3.5
24,1,-0.939,1,1,1,0,0.667,1,0.667,0,0.13,1,1,3,17,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.47,1,0.33325,0,0.0
33,1,-0.424,1,10,10,7,0.667,2,0.667,0,0.12,0,1,3,25,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.039,0,0.33325,0,7.0
36,0,-0.822,1,7,7,7,0.0,1,0.667,0,0.14,0,1,4,6,4,1,1,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.103,1,0.667,0,3.5
30,0,-0.656,1,10,10,7,0.667,2,0.667,0,0.13,0,3,4,7,4,1,8,9,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.06,1,0.41675,0,0.778
44,0,-0.423,1,20,20,11,0.667,2,1.0,0,0.25,0,0,3,29,4,1,13,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0.75,0,0.786
20,0,-0.836,1,2,2,1,1.0,1,0.667,0,0.17,0,0,2,21,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.279,1,0.8334999999999999,0,0.333
46,0,0.204,2,12,6,3,0.667,2,0.667,0,0.11,0,1,3,2,4,1,1,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.016,0,0.75,0,1.5
42,0,-0.04,7,10,4,3,1.0,2,0.667,0,0.16,0,1,3,2,5,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.004,0,0.5,0,3.0
60,0,-0.273,0,12,11,7,1.0,2,0.667,1,0.18,0,1,3,7,4,1,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.021,0,0.58325,0,3.5
32,1,-0.821,1,2,2,2,0.333,1,1.0,0,0.2,0,1,2,13,3,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.274,1,0.5835,0,0.667
32,1,-0.322,4,10,8,7,0.667,2,0.667,1,0.14,0,0,2,2,2,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.029,0,0.8334999999999999,0,7.0
36,1,0.84,2,17,7,7,0.0,3,1.0,1,0.21,0,1,2,1,3,1,7,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.047,0,0.5002500000000001,0,0.875
33,0,-0.813,0,15,14,10,0.667,1,0.667,0,0.13,0,1,5,9,3,1,4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.051,0,0.5,0,2.0
40,1,0.088,7,7,5,1,0.333,2,0.667,0,0.12,0,1,2,10,3,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.011,0,0.49975,0,0.5
25,0,-0.333,0,5,4,3,0.667,2,0.667,0,0.14,0,0,4,10,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.056,1,0.66675,0,1.5
30,0,-0.636,0,12,11,9,0.667,1,1.0,1,0.21,0,1,2,1,3,1,5,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.049,0,0.5,0,1.5
42,1,1.49,3,20,1,0,0.667,3,0.667,1,0.17,0,0,6,26,5,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.071,0,0.3335,0,0.0
35,1,0.868,4,16,13,2,0.333,3,0.667,1,0.11,0,1,6,8,2,0,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.051,0,0.58325,0,0.4
27,0,-0.934,1,9,9,7,0.667,1,0.667,1,0.14,0,2,3,14,3,1,6,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.093,1,0.33325,0,1.0
54,1,0.895,7,33,5,4,0.667,3,0.667,0,0.17,0,1,2,1,4,2,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.026,0,0.41675,0,2.0
44,1,-0.964,1,10,10,5,1.0,1,0.667,0,0.13,0,1,5,2,1,1,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.088,1,0.66675,0,0.625
19,1,-0.964,1,1,1,1,0.333,1,1.0,1,0.25,1,0,2,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.482,1,0.4165,0,1.0
29,1,-0.596,1,3,3,2,0.667,1,0.667,0,0.15,0,3,5,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.149,1,0.41675,0,1.0
54,0,2.505,3,36,10,9,0.667,4,0.667,0,0.14,0,0,2,3,3,1,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.068,0,0.66675,0,9.0
31,0,0.084,1,6,6,5,0.667,2,0.667,1,0.12,0,0,2,11,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.012,0,0.5,0,5.0
31,1,0.079,1,10,10,9,0.333,2,0.667,0,0.19,0,0,2,24,3,1,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.007,0,0.41675,0,4.5
59,1,-0.284,5,13,6,1,0.333,2,0.667,0,0.17,0,0,2,3,3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.02,0,0.8334999999999999,0,1.0
43,0,2.515,3,25,8,7,0.0,5,0.667,0,0.14,0,1,2,3,3,1,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.097,0,0.66675,0,7.0
49,0,2.515,2,23,1,0,0.333,5,0.667,0,0.13,0,1,2,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.105,0,0.5835,0,0.0
36,0,-0.611,1,12,11,10,0.667,1,0.667,0,0.12,0,0,2,3,3,2,0,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.047,0,0.5,0,10.0
48,0,-0.862,5,7,1,0,1.0,1,0.667,0,0.11,0,0,4,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.108,1,0.58325,0,0.0
27,0,-0.871,1,5,5,3,0.667,1,0.667,0,0.11,0,3,2,4,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.145,1,0.41675,0,3.0
29,0,0.037,1,6,6,0,0.667,2,0.667,1,0.11,0,2,2,7,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.005,0,0.66675,0,0.0
48,0,2.515,6,25,1,0,0.333,5,0.667,0,0.12,0,0,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.097,0,0.91675,0,0.0
29,1,2.139,3,9,7,7,0.333,4,0.667,0,0.14,0,2,2,1,3,1,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.214,0,0.6665000000000001,0,3.5
34,1,-0.856,0,2,1,0,1.0,1,0.667,0,0.17,0,0,5,20,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.285,1,0.6667500000000001,0,0.0
44,0,2.515,7,26,22,9,0.667,5,0.667,0,0.11,0,1,5,5,3,1,3,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.093,0,0.5,0,2.25
33,0,0.426,0,10,9,8,1.0,3,0.667,1,0.14,0,2,3,10,5,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.039,0,0.8334999999999999,0,8.0
19,1,-0.766,1,1,1,0,1.0,1,0.667,1,0.12,0,0,2,25,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.383,1,0.75,0,0.0
23,0,-0.964,1,1,1,0,0.667,1,1.0,0,0.22,0,1,2,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.482,1,0.8334999999999999,0,0.0
25,0,-0.964,1,1,1,0,0.0,1,0.667,1,0.14,1,0,4,24,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.482,1,0.8334999999999999,0,0.0
26,0,-0.792,1,8,8,5,0.667,1,1.0,1,0.2,0,0,2,4,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.088,1,0.58325,0,1.667
45,1,2.515,2,26,24,10,0.0,5,0.667,1,0.16,1,0,2,2,3,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.093,0,0.25,0,5.0
55,0,1.576,1,34,33,9,0.333,4,0.667,1,0.15,0,1,3,8,1,0,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.045,0,0.75,0,0.562
21,1,-0.847,1,2,2,2,0.333,1,1.0,0,0.2,1,0,2,10,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.282,1,0.3335,0,0.667
46,1,2.515,2,26,11,4,0.333,5,0.667,0,0.14,0,1,2,4,2,1,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.093,0,0.66675,0,4.0
34,1,-0.424,0,4,3,2,0.667,2,0.667,1,0.12,0,0,3,2,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.085,1,0.5835,0,2.0
51,0,2.515,4,31,29,10,0.667,5,1.0,1,0.24,0,1,5,9,3,2,11,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.079,0,0.4165,0,0.833
59,0,0.898,6,25,9,7,0.667,3,0.667,0,0.12,0,0,6,18,4,1,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.035,0,0.83325,0,1.167
34,1,-0.445,4,15,11,8,0.667,2,0.667,0,0.13,0,2,2,19,3,2,5,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.028,0,0.66675,0,1.333
28,0,-0.951,0,5,4,2,0.667,1,0.667,1,0.11,0,0,2,1,4,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.158,1,0.6667500000000001,0,2.0
44,0,2.515,1,26,25,9,1.0,5,0.667,0,0.14,0,2,4,4,2,1,14,13,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.093,0,0.5,0,0.6
34,0,-0.435,4,14,10,9,0.333,2,0.667,0,0.11,0,2,5,11,3,2,1,8,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.029,0,0.75,0,4.5
35,0,-0.652,0,4,3,2,0.667,1,0.667,1,0.14,0,0,3,6,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.13,1,0.7502500000000001,0,0.667
42,1,-0.903,6,18,1,0,1.0,2,0.667,1,0.16,0,0,2,7,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.048,0,0.58325,0,0.0
43,1,0.835,3,23,21,7,0.333,3,0.667,0,0.14,0,0,3,4,4,1,15,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.035,0,1.0,0,0.438
36,1,-0.231,9,18,16,14,0.667,2,0.667,1,0.11,0,0,2,2,4,1,5,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.012,0,0.66675,0,2.333
44,1,0.337,1,10,10,7,0.667,3,0.667,0,0.11,1,1,2,15,3,1,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.031,0,0.66675,0,7.0
28,0,-0.573,1,2,2,2,0.333,1,0.667,1,0.12,0,1,2,2,3,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.191,1,0.75,0,0.667
51,1,-0.8,0,8,7,0,0.333,1,0.667,0,0.14,0,0,6,6,2,2,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.089,1,0.4165,0,0.0
30,1,-0.389,7,10,8,4,0.667,2,0.667,1,0.18,0,0,3,9,2,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.035,0,0.667,0,2.0
29,1,-0.689,3,10,7,7,0.667,1,0.667,1,0.13,1,2,2,7,3,1,7,7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.063,1,0.41675,0,0.875
