age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_encoded
25,0,-1.1441829407108768,1,1,1,0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1,0.14,1,0,4,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
26,0,-0.770857949615336,1,8,8,5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1,0.2,0,0,2,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45,1,2.61796406688027,2,26,24,10,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1,0.16,1,0,2,2,3,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
55,0,1.5030885812352488,1,34,33,9,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.15,0,1,3,8,1,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,1,-0.8239776125486798,1,2,2,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0,0.2,1,0,2,10,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
46,1,2.6105273140696017,2,26,11,4,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,1,2,4,2,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
34,1,-0.41750595178273253,0,4,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.12,0,0,3,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
51,0,2.835329727603513,4,31,29,10,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,1,0.24,0,1,5,9,3,11,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
59,0,0.8518415136724528,6,25,9,7,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.12,0,0,6,18,4,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34,1,-0.43747894504566986,4,15,11,8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0,0.13,0,2,2,19,3,5,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
28,0,-0.9240550575150998,0,5,4,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.11,0,0,2,1,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
44,0,2.6957312534146856,1,26,25,9,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0,0.14,0,2,4,4,2,14,13,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
34,0,-0.42770492706593455,4,14,10,9,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0,0.11,0,2,5,11,3,1,8,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
35,0,-0.636783920371576,0,4,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.14,0,0,3,6,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,-0.8777347114372239,6,18,1,0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.16,0,0,2,7,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,1,0.7921350125353742,3,23,21,7,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0,0.14,0,0,3,4,4,15,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
36,1,-0.2322245674712291,9,18,16,14,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.11,0,0,2,2,4,5,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
44,1,0.3134206101800792,1,10,10,7,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.11,1,1,2,15,3,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28,0,-0.5600791270958275,1,2,2,2,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.12,0,1,2,2,3,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
51,1,-0.7787196597294709,0,8,7,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.14,0,0,6,6,2,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
30,1,-0.3841468034605926,7,10,8,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.18,0,0,3,9,2,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,1,-0.6722678552110498,3,10,7,7,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,0.13,1,2,2,7,3,7,7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,0,-0.9397784777433695,2,5,3,2,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.11,0,0,2,1,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,1,-0.9363788193156355,1,2,2,2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0,0.18,0,0,3,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,0,-0.06245412473626206,1,10,10,7,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0.15,0,2,4,8,3,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
45,1,2.4558428556077043,3,22,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0,0.22,0,0,4,25,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
39,1,2.2565378802817984,6,21,19,9,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.13,0,2,4,13,4,15,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
58,0,-0.8777347114372239,1,2,2,2,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,2,3,23,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,-0.344200816934718,1,10,10,4,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.18,1,1,3,7,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39,0,-0.5522174169816926,0,6,5,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.13,1,0,2,23,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,1,-0.3985953517784621,0,10,9,2,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.12,0,1,6,6,3,6,7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36,1,0.12558948204777526,3,10,7,7,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,0,10,4,1,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46,1,-0.6544196484654462,6,10,7,6,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.12,0,0,3,1,2,5,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,1,0.03634844831975755,0,10,9,8,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,3,6,1,3,7,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50,1,2.204905567910588,4,25,3,2,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.11,0,0,2,28,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40,0,0.5505467855145263,2,9,5,4,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.12,1,0,2,25,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,0.41286061919129896,9,10,8,7,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.19,1,0,2,5,3,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1,1.150161540706112,1,9,9,1,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1,0.23,0,2,2,17,4,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
39,0,-0.41835586638966604,0,9,8,7,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,6,18,2,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31,1,0.711605603528425,1,10,10,8,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1,0.19,0,1,5,2,4,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,-0.07477788653679784,1,19,19,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,4,10,2,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,-0.8926082170585602,1,3,3,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,1,0.11,1,0,2,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
44,0,-0.8798594979545576,4,10,3,2,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0.12,1,0,4,3,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
42,0,2.4133471252610295,0,21,20,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1,0.13,0,0,3,2,1,2,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,1,2.6950938174594854,4,23,19,9,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,1,5,2,2,9,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
56,0,2.8077075028781744,6,36,7,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,4,8,4,7,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
40,0,-0.6287097316057078,9,6,4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.16,0,1,0,16,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,0.42433446638490124,0,10,9,7,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.11,0,1,0,9,3,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40,0,-0.39137107761952733,1,9,9,8,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.13,0,0,4,2,3,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,1,-0.5099341652867508,0,10,9,3,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.17,0,1,2,1,3,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
35,0,-0.4789122821336781,1,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.11,0,0,3,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
51,0,1.5984914958635343,1,33,33,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.11,0,1,2,5,3,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
38,1,0.0828812730493668,3,11,7,7,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,1,3,2,2,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34,1,-0.08030233148186561,1,10,10,8,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0,0.12,0,0,6,15,2,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
25,0,-0.6021499001390359,3,7,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.11,0,3,6,19,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
58,1,0.7447522731988315,7,31,10,9,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,1,0.14,1,0,0,7,4,5,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
40,0,-0.8745475316612232,3,7,4,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0,0.22,0,1,3,1,4,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,1,-0.39604560795766164,2,17,15,7,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0,0.16,0,1,2,7,3,6,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
48,0,0.29642231804140917,1,11,10,9,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,4,3,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27,1,-0.843313169856417,8,5,1,0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.14,0,1,4,11,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51,1,1.4106603677312304,3,29,5,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.16,0,0,1,11,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
18,1,-1.0394309654063227,1,0,0,0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0.15,0,0,5,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35,1,-0.24221106410269774,0,10,9,7,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.12,0,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
27,0,-0.3042548304088434,3,8,6,2,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0,0.2,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
55,0,1.528161062139787,6,24,19,7,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.17,1,0,2,13,4,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
56,0,1.465904817181908,4,33,19,16,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1,0.12,0,1,0,23,3,15,9,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34,1,-0.9506148889817717,1,5,5,4,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.2,0,3,2,26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,1,-0.026757711245054973,5,15,12,11,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0,0.2,0,3,0,2,1,11,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
34,0,-0.22818747308829496,4,10,8,7,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,2,1,29,3,7,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
31,1,-0.7899810282713399,7,3,1,0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0.14,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
35,1,-0.401357574250996,0,5,4,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.18,1,1,0,18,4,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
38,0,-0.8271647923246805,1,4,4,2,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,3,2,7,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
34,1,0.039110670792291434,1,14,14,11,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0,0.11,0,0,2,2,4,4,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,0,-0.3779849225603247,1,5,5,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,1,0,26,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,-0.06882848428826333,1,10,10,2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1,0.15,1,2,3,22,4,6,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39,0,-0.08136472474053248,3,8,5,4,0.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1,0.12,0,2,2,21,4,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
51,0,0.8696897204180564,2,14,4,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.11,0,0,5,2,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
41,1,-0.2201132843224267,3,12,6,2,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,1,0.14,0,2,4,22,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37,0,-0.7451480327555976,7,8,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.15,0,0,2,4,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,0.7426274866814978,6,8,5,4,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0,0.13,0,0,2,5,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
32,0,-0.5152461315800853,0,4,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1,0.13,0,3,3,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
39,0,0.93853280357967,3,13,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0,0.21,0,1,2,25,2,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,0,-0.05756711574639442,2,6,3,2,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.11,0,0,3,18,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
52,1,1.432970626163235,2,24,5,3,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.11,0,1,3,28,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
43,1,-0.5146086956248852,1,20,20,7,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,1,0.14,0,0,3,6,3,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,1,-0.15594473149894728,1,6,6,2,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1,0.11,0,0,3,10,3,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27,1,-0.8730601810990897,1,8,8,2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.13,1,0,2,17,4,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,-0.5522174169816926,0,5,4,3,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,1,2.1876947971201846,0,21,20,7,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,1,5,10,3,0,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
52,1,-0.7549220507353328,9,12,5,4,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0,0.13,0,0,2,8,4,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,1,-0.6106490462083709,4,8,3,2,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.18,0,0,6,11,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
35,0,0.607491064179071,2,10,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,18,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
25,0,-0.6956405069017211,4,7,3,2,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.11,0,1,2,1,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,0,-0.6214854574467731,0,8,7,7,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,2,7,3,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0.315545396697413,1,10,10,9,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.13,0,0,3,17,3,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,0,-0.4714755293230099,3,20,4,3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0,0.2,1,0,2,28,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
29,1,0.22311718319339463,0,9,8,7,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1,0.12,1,0,1,14,1,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
54,1,2.3000960038871403,6,29,20,7,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.19,0,0,3,1,3,12,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
58,1,2.8043078444504403,3,32,9,8,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1,0.21,0,1,3,1,3,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
55,0,1.7485014239872974,2,31,7,7,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0,0.13,0,2,4,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
36,1,0.5896428574334673,3,15,5,4,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.16,0,0,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,-1.0929755856431334,1,1,1,0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.12,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
30,1,-0.36629859671498904,7,8,3,2,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.14,0,2,3,7,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,2.107590345416702,3,9,3,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0,0.11,0,0,3,8,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,0,-0.7451480327555976,5,10,4,3,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,2,2,1,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,-1.113798493513004,1,1,1,0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0,0.12,1,0,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,-0.9357413833604354,0,6,5,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0,0.14,0,0,3,11,1,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,0,-0.14723310677787887,1,10,10,4,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.16,0,0,2,4,4,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,1,-0.1818671270104191,4,11,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.13,0,2,3,16,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,0,-0.6550570844206464,7,17,6,5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.12,0,1,2,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,0,-0.44682800572193837,3,6,3,2,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.12,1,0,2,9,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
